q,I,dI
0.562233396,12.19507183,0
0.562665236,12.18240865,0
0.563097407,12.16966902,0
0.563529911,12.15685244,0
0.563962746,12.14395841,0
0.564395914,12.13098643,0
0.564829415,12.11793602,0
0.565263249,12.1048067,0
0.565697416,12.09159799,0
0.566131916,12.07830942,0
0.56656675,12.06494053,0
0.567001918,12.05149086,0
0.567437421,12.03795996,0
0.567873257,12.02434739,0
0.568309429,12.0106527,0
0.568745936,11.99687547,0
0.569182777,11.98301526,0
0.569619955,11.96907166,0
0.570057468,11.95504424,0
0.570495317,11.94093261,0
0.570933503,11.92673636,0
0.571372025,11.9124551,0
0.571810884,11.89808842,0
0.57225008,11.88363596,0
0.572689613,11.86909733,0
0.573129484,11.85447216,0
0.573569693,11.83976009,0
0.57401024,11.82496076,0
0.574451125,11.81007381,0
0.574892349,11.79509891,0
0.575333912,11.78003571,0
0.575775814,11.76488387,0
0.576218055,11.74964308,0
0.576660636,11.73431301,0
0.577103557,11.71889335,0
0.577546818,11.70338378,0
0.57799042,11.68778402,0
0.578434362,11.67209377,0
0.578878646,11.65631273,0
0.57932327,11.64044063,0
0.579768236,11.62447719,0
0.580213544,11.60842214,0
0.580659194,11.59227522,0
0.581105186,11.57603619,0
0.581551521,11.55970478,0
0.581998199,11.54328075,0
0.582445219,11.52676388,0
0.582892583,11.51015392,0
0.583340291,11.49345067,0
0.583788343,11.4766539,0
0.584236738,11.45976341,0
0.584685478,11.44277899,0
0.585134563,11.42570045,0
0.585583993,11.4085276,0
0.586033767,11.39126025,0
0.586483888,11.37389824,0
0.586934354,11.35644138,0
0.587385166,11.33888953,0
0.587836324,11.32124252,0
0.588287829,11.30350021,0
0.58873968,11.28566246,0
0.589191879,11.26772912,0
0.589644425,11.24970008,0
0.590097319,11.23157521,0
0.59055056,11.21335439,0
0.59100415,11.19503752,0
0.591458088,11.1766245,0
0.591912374,11.15811523,0
0.59236701,11.13950962,0
0.592821994,11.1208076,0
0.593277329,11.10200909,0
0.593733013,11.08311402,0
0.594189046,11.06412234,0
0.594645431,11.04503398,0
0.595102165,11.02584891,0
0.595559251,11.00656709,0
0.596016688,10.98718847,0
0.596474475,10.96771304,0
0.596932615,10.94814077,0
0.597391107,10.92847166,0
0.59784995,10.9087057,0
0.598309146,10.88884288,0
0.598768695,10.86888323,0
0.599228597,10.84882675,0
0.599688852,10.82867346,0
0.60014946,10.8084234,0
0.600610422,10.7880766,0
0.601071739,10.7676331,0
0.601533409,10.74709295,0
0.601995435,10.72645622,0
0.602457815,10.70572295,0
0.60292055,10.68489323,0
0.603383641,10.66396713,0
0.603847087,10.64294473,0
0.604310889,10.62182612,0
0.604775048,10.60061141,0
0.605239563,10.5793007,0
0.605704435,10.55789409,0
0.606169664,10.53639171,0
0.60663525,10.51479368,0
0.607101194,10.49310013,0
0.607567496,10.47131121,0
0.608034156,10.44942705,0
0.608501174,10.42744781,0
0.608968551,10.40537365,0
0.609436287,10.38320474,0
0.609904382,10.36094125,0
0.610372837,10.33858335,0
0.610841652,10.31613124,0
0.611310827,10.2935851,0
0.611780362,10.27094515,0
0.612250257,10.24821157,0
0.612720514,10.2253846,0
0.613191132,10.20246444,0
0.613662111,10.17945133,0
0.614133452,10.1563455,0
0.614605155,10.13314719,0
0.615077221,10.10985664,0
0.615549649,10.08647412,0
0.616022439,10.06299988,0
0.616495593,10.03943419,0
0.616969111,10.01577732,0
0.617442992,9.992029552,0
0.617917237,9.968191178,0
0.618391846,9.944262489,0
0.61886682,9.920243787,0
0.619342159,9.896135377,0
0.619817863,9.871937575,0
0.620293932,9.847650699,0
0.620770367,9.823275078,0
0.621247167,9.798811045,0
0.621724334,9.77425894,0
0.622201868,9.749619109,0
0.622679768,9.724891906,0
0.623158035,9.700077689,0
0.62363667,9.675176826,0
0.624115672,9.650189688,0
0.624595042,9.625116654,0
0.625074781,9.59995811,0
0.625554888,9.574714448,0
0.626035363,9.549386065,0
0.626516208,9.523973366,0
0.626997422,9.498476761,0
0.627479006,9.472896668,0
0.627960959,9.447233511,0
0.628443283,9.421487718,0
0.628925977,9.395659726,0
0.629409042,9.369749977,0
0.629892478,9.343758919,0
0.630376285,9.317687007,0
0.630860464,9.291534701,0
0.631345015,9.265302469,0
0.631829938,9.238990783,0
0.632315233,9.212600122,0
0.632800901,9.186130972,0
0.633286942,9.159583823,0
0.633773357,9.132959174,0
0.634260145,9.106257526,0
0.634747307,9.079479389,0
0.635234843,9.052625279,0
0.635722754,9.025695715,0
0.636211039,8.998691226,0
0.636699699,8.971612343,0
0.637188735,8.944459606,0
0.637678147,8.917233559,0
0.638167934,8.889934751,0
0.638658097,8.862563739,0
0.639148637,8.835121085,0
0.639639554,8.807607355,0
0.640130848,8.780023122,0
0.640622519,8.752368966,0
0.641114568,8.72464547,0
0.641606994,8.696853223,0
0.642099799,8.668992822,0
0.642592983,8.641064866,0
0.643086545,8.613069962,0
0.643580486,8.585008722,0
0.644074807,8.556881762,0
0.644569507,8.528689706,0
0.645064588,8.500433179,0
0.645560049,8.472112816,0
0.64605589,8.443729255,0
0.646552112,8.415283139,0
0.647048715,8.386775117,0
0.6475457,8.358205843,0
0.648043066,8.329575974,0
0.648540814,8.300886177,0
0.649038945,8.272137118,0
0.649537458,8.243329473,0
0.650036354,8.21446392,0
0.650535634,8.185541144,0
0.651035296,8.156561832,0
0.651535343,8.127526679,0
0.652035774,8.098436382,0
0.652536589,8.069291646,0
0.653037789,8.040093178,0
0.653539373,8.01084169,0
0.654041343,7.9815379,0
0.654543699,7.952182529,0
0.65504644,7.922776305,0
0.655549567,7.893319957,0
0.656053081,7.863814221,0
0.656556982,7.834259837,0
0.65706127,7.804657549,0
0.657565945,7.775008106,0
0.658071007,7.74531226,0
0.658576458,7.715570768,0
0.659082297,7.685784392,0
0.659588524,7.655953897,0
0.66009514,7.626080052,0
0.660602146,7.596163632,0
0.66110954,7.566205413,0
0.661617325,7.536206178,0
0.662125499,7.506166712,0
0.662634064,7.476087804,0
0.663143019,7.445970248,0
0.663652366,7.41581484,0
0.664162103,7.385622382,0
0.664672232,7.355393678,0
0.665182753,7.325129536,0
0.665693666,7.294830767,0
0.666204972,7.264498188,0
0.66671667,7.234132616,0
0.667228761,7.203734873,0
0.667741245,7.173305787,0
0.668254123,7.142846184,0
0.668767395,7.112356898,0
0.669281062,7.081838764,0
0.669795123,7.051292621,0
0.670309578,7.020719309,0
0.670824429,6.990119675,0
0.671339675,6.959494566,0
0.671855317,6.928844832,0
0.672371355,6.898171328,0
0.67288779,6.867474909,0
0.673404621,6.836756437,0
0.673921849,6.806016772,0
0.674439474,6.775256779,0
0.674957497,6.744477326,0
0.675475918,6.713679284,0
0.675994737,6.682863524,0
0.676513954,6.652030922,0
0.67703357,6.621182355,0
0.677553586,6.590318703,0
0.678074,6.559440849,0
0.678594815,6.528549677,0
0.679116029,6.497646074,0
0.679637644,6.466730927,0
0.68015966,6.43580513,0
0.680682076,6.404869573,0
0.681204894,6.373925152,0
0.681728113,6.342972764,0
0.682251734,6.312013307,0
0.682775757,6.281047682,0
0.683300183,6.250076791,0
0.683825012,6.219101538,0
0.684350244,6.188122827,0
0.684875879,6.157141567,0
0.685401918,6.126158665,0
0.68592836,6.095175031,0
0.686455208,6.064191576,0
0.68698246,6.033209214,0
0.687510116,6.002228857,0
0.688038179,5.971251421,0
0.688566646,5.940277822,0
0.68909552,5.909308977,0
0.6896248,5.878345804,0
0.690154486,5.847389221,0
0.69068458,5.81644015,0
0.69121508,5.78549951,0
0.691745988,5.754568224,0
0.692277303,5.723647213,0
0.692809027,5.6927374,0
0.693341159,5.661839708,0
0.6938737,5.630955062,0
0.69440665,5.600084385,0
0.694940009,5.569228603,0
0.695473778,5.538388639,0
0.696007957,5.50756542,0
0.696542546,5.476759871,0
0.697077546,5.445972916,0
0.697612957,5.415205482,0
0.698148779,5.384458495,0
0.698685012,5.353732878,0
0.699221658,5.323029559,0
0.699758715,5.292349461,0
0.700296185,5.26169351,0
0.700834068,5.231062629,0
0.701372364,5.200457744,0
0.701911074,5.169879776,0
0.702450197,5.139329651,0
0.702989734,5.108808289,0
0.703529686,5.078316612,0
0.704070052,5.047855542,0
0.704610834,5.017425999,0
0.705152031,4.987028901,0
0.705693643,4.956665168,0
0.706235672,4.926335717,0
0.706778117,4.896041463,0
0.707320978,4.865783323,0
0.707864257,4.835562209,0
0.708407952,4.805379035,0
0.708952066,4.775234713,0
0.709496597,4.745130151,0
0.710041547,4.71506626,0
0.710586915,4.685043944,0
0.711132702,4.655064111,0
0.711678908,4.625127663,0
0.712225533,4.595235503,0
0.712772579,4.565388531,0
0.713320045,4.535587645,0
0.713867931,4.505833742,0
0.714416238,4.476127716,0
0.714964966,4.446470459,0
0.715514116,4.416862862,0
0.716063687,4.387305812,0
0.716613681,4.357800196,0
0.717164097,4.328346897,0
0.717714936,4.298946796,0
0.718266198,4.269600771,0
0.718817883,4.240309699,0
0.719369992,4.211074454,0
0.719922525,4.181895905,0
0.720475482,4.152774922,0
0.721028864,4.123712369,0
0.721582672,4.094709109,0
0.722136904,4.065766002,0
0.722691563,4.036883904,0
0.723246647,4.008063669,0
0.723802157,3.979306148,0
0.724358095,3.950612187,0
0.724914459,3.921982631,0
0.725471251,3.893418321,0
0.72602847,3.864920093,0
0.726586117,3.836488783,0
0.727144193,3.808125219,0
0.727702697,3.779830231,0
0.728261631,3.751604639,0
0.728820993,3.723449265,0
0.729380785,3.695364924,0
0.729941007,3.667352428,0
0.73050166,3.639412586,0
0.731062743,3.611546201,0
0.731624257,3.583754074,0
0.732186202,3.556037001,0
0.732748579,3.528395775,0
0.733311388,3.500831182,0
0.733874629,3.473344007,0
0.734438303,3.44593503,0
0.73500241,3.418605024,0
0.73556695,3.391354761,0
0.736131923,3.364185007,0
0.736697331,3.337096523,0
0.737263173,3.310090067,0
0.737829449,3.283166389,0
0.738396161,3.256326239,0
0.738963307,3.229570359,0
0.739530889,3.202899486,0
0.740098908,3.176314353,0
0.740667362,3.14981569,0
0.741236253,3.123404218,0
0.741805581,3.097080656,0
0.742375347,3.070845716,0
0.74294555,3.044700107,0
0.743516191,3.01864453,0
0.74408727,2.992679683,0
0.744658788,2.966806257,0
0.745230745,2.941024939,0
0.745803141,2.915336409,0
0.746375977,2.889741344,0
0.746949253,2.864240412,0
0.747522969,2.838834278,0
0.748097125,2.813523601,0
0.748671723,2.788309033,0
0.749246762,2.76319122,0
0.749822243,2.738170805,0
0.750398166,2.713248423,0
0.750974531,2.688424702,0
0.751551339,2.663700266,0
0.75212859,2.639075732,0
0.752706284,2.614551712,0
0.753284422,2.590128811,0
0.753863004,2.565807627,0
0.754442031,2.541588753,0
0.755021502,2.517472775,0
0.755601418,2.493460273,0
0.75618178,2.469551822,0
0.756762587,2.445747987,0
0.757343841,2.422049331,0
0.757925541,2.398456407,0
0.758507687,2.374969762,0
0.759090281,2.351589938,0
0.759673323,2.32831747,0
0.760256812,2.305152884,0
0.760840749,2.282096703,0
0.761425135,2.259149439,0
0.76200997,2.236311602,0
0.762595254,2.21358369,0
0.763180987,2.190966198,0
0.763767171,2.168459613,0
0.764353804,2.146064413,0
0.764940889,2.123781073,0
0.765528424,2.101610057,0
0.76611641,2.079551825,0
0.766704848,2.057606827,0
0.767293738,2.035775508,0
0.76788308,2.014058304,0
0.768472875,1.992455647,0
0.769063123,1.970967958,0
0.769653825,1.949595653,0
0.77024498,1.928339139,0
0.770836589,1.907198818,0
0.771428652,1.886175082,0
0.77202117,1.865268317,0
0.772614144,1.844478901,0
0.773207573,1.823807206,0
0.773801457,1.803253595,0
0.774395798,1.782818422,0
0.774990595,1.762502037,0
0.775585849,1.742304781,0
0.77618156,1.722226985,0
0.776777729,1.702268975,0
0.777374356,1.682431069,0
0.777971441,1.662713577,0
0.778568985,1.643116801,0
0.779166987,1.623641035,0
0.779765449,1.604286566,0
0.780364371,1.585053673,0
0.780963752,1.565942627,0
0.781563594,1.546953691,0
0.782163897,1.52808712,0
0.782764661,1.509343162,0
0.783365886,1.490722058,0
0.783967573,1.472224037,0
0.784569722,1.453849324,0
0.785172334,1.435598136,0
0.785775408,1.417470679,0
0.786378946,1.399467154,0
0.786982947,1.381587752,0
0.787587412,1.363832659,0
0.788192342,1.346202049,0
0.788797736,1.32869609,0
0.789403595,1.311314943,0
0.790009919,1.29405876,0
0.790616709,1.276927684,0
0.791223965,1.259921851,0
0.791831688,1.243041388,0
0.792439877,1.226286417,0
0.793048534,1.209657047,0
0.793657658,1.193153383,0
0.79426725,1.176775521,0
0.79487731,1.160523547,0
0.795487839,1.144397541,0
0.796098836,1.128397575,0
0.796710303,1.112523711,0
0.79732224,1.096776005,0
0.797934646,1.081154503,0
0.798547523,1.065659245,0
0.799160871,1.050290261,0
0.79977469,1.035047574,0
0.80038898,1.0199312,0
0.801003742,1.004941144,0
0.801618976,0.990077406,0
0.802234683,0.975339976,0
0.802850863,0.960728836,0
0.803467516,0.946243962,0
0.804084642,0.931885319,0
0.804702243,0.917652866,0
0.805320318,0.903546554,0
0.805938867,0.889566325,0
0.806557892,0.875712114,0
0.807177393,0.861983848,0
0.807797369,0.848381445,0
0.808417821,0.834904815,0
0.80903875,0.821553863,0
0.809660156,0.808328482,0
0.810282039,0.79522856,0
0.810904399,0.782253976,0
0.811527238,0.769404602,0
0.812150555,0.7566803,0
0.812774351,0.744080928,0
0.813398626,0.731606332,0
0.814023381,0.719256354,0
0.814648615,0.707030825,0
0.815274329,0.694929571,0
0.815900525,0.682952409,0
0.816527201,0.671099148,0
0.817154358,0.659369591,0
0.817781998,0.647763531,0
0.818410119,0.636280756,0
0.819038722,0.624921044,0
0.819667809,0.613684169,0
0.820297379,0.602569893,0
0.820927432,0.591577973,0
0.821557969,0.58070816,0
0.822188991,0.569960195,0
0.822820497,0.559333814,0
0.823452488,0.548828743,0
0.824084965,0.538444703,0
0.824717927,0.528181406,0
0.825351376,0.51803856,0
0.825985311,0.508015861,0
0.826619733,0.498113003,0
0.827254642,0.488329669,0
0.82789004,0.478665537,0
0.828525925,0.469120278,0
0.829162298,0.459693555,0
0.82979916,0.450385024,0
0.830436512,0.441194336,0
0.831074353,0.432121134,0
0.831712683,0.423165054,0
0.832351505,0.414325725,0
0.832990816,0.405602771,0
0.833630619,0.396995807,0
0.834270914,0.388504444,0
0.8349117,0.380128285,0
0.835552978,0.371866927,0
0.836194749,0.363719959,0
0.836837012,0.355686967,0
0.837479769,0.347767527,0
0.83812302,0.339961211,0
0.838766765,0.332267585,0
0.839411004,0.324686207,0
0.840055738,0.317216631,0
0.840700967,0.309858403,0
0.841346692,0.302611065,0
0.841992913,0.295474152,0
0.84263963,0.288447193,0
0.843286844,0.281529711,0
0.843934555,0.274721224,0
0.844582764,0.268021245,0
0.84523147,0.26142928,0
0.845880675,0.254944829,0
0.846530378,0.248567388,0
0.84718058,0.242296448,0
0.847831282,0.236131492,0
0.848482484,0.230072,0
0.849134185,0.224117447,0
0.849786387,0.218267301,0
0.850439091,0.212521025,0
0.851092295,0.20687808,0
0.851746001,0.201337918,0
0.85240021,0.195899988,0
0.85305492,0.190563736,0
0.853710134,0.185328599,0
0.854365851,0.180194014,0
0.855022072,0.175159409,0
0.855678796,0.17022421,0
0.856336025,0.165387839,0
0.856993759,0.160649712,0
0.857651998,0.156009242,0
0.858310743,0.151465835,0
0.858969993,0.147018898,0
0.85962975,0.142667828,0
0.860290014,0.138412021,0
0.860950785,0.134250871,0
0.861612063,0.130183763,0
0.862273849,0.126210084,0
0.862936144,0.122329212,0
0.863598947,0.118540524,0
0.864262259,0.114843394,0
0.864926081,0.111237191,0
0.865590413,0.107721281,0
0.866255255,0.104295027,0
0.866920607,0.100957789,0
0.867586471,0.097708923,0
0.868252846,0.094547781,0
0.868919733,0.091473716,0
0.869587132,0.088486073,0
0.870255043,0.085584196,0
0.870923468,0.082767429,0
0.871592406,0.080035109,0
0.872261858,0.077386572,0
0.872931824,0.074821153,0
0.873602305,0.072338182,0
0.874273301,0.069936989,0
0.874944812,0.0676169,0
0.875616839,0.065377239,0
0.876289382,0.063217328,0
0.876962441,0.061136488,0
0.877636018,0.059134037,0
0.878310112,0.05720929,0
0.878984723,0.055361562,0
0.879659853,0.053590167,0
0.880335501,0.051894415,0
0.881011669,0.050273615,0
0.881688355,0.048727075,0
0.882365562,0.047254103,0
0.883043288,0.045854003,0
0.883721535,0.04452608,0
0.884400304,0.043269636,0
0.885079593,0.042083973,0
0.885759404,0.040968393,0
0.886439737,0.039922195,0
0.887120593,0.038944678,0
0.887801972,0.038035142,0
0.888483874,0.037192883,0
0.8891663,0.036417199,0
0.88984925,0.035707387,0
0.890532725,0.035062743,0
0.891216724,0.034482563,0
0.891901249,0.033966144,0
0.8925863,0.03351278,0
0.893271877,0.033121768,0
0.89395798,0.032792404,0
0.894644611,0.032523982,0
0.895331769,0.032315799,0
0.896019454,0.032167152,0
0.896707668,0.032077337,0
0.897396411,0.032045651,0
0.898085682,0.032071391,0
0.898775483,0.032153856,0
0.899465814,0.032292345,0
0.900156674,0.032486157,0
0.900848066,0.032734592,0
0.901539989,0.033036953,0
0.902232443,0.033392541,0
0.902925429,0.033800659,0
0.903618947,0.034260614,0
0.904312998,0.034771709,0
0.905007581,0.035333253,0
0.905702699,0.035944554,0
0.90639835,0.036604922,0
0.907094536,0.037313669,0
0.907791256,0.038070108,0
0.908488512,0.038873554,0
0.909186303,0.039723323,0
0.90988463,0.040618734,0
0.910583493,0.041559108,0
0.911282893,0.042543767,0
0.911982831,0.043572036,0
0.912683306,0.044643242,0
0.913384319,0.045756713,0
0.91408587,0.046911781,0
0.91478796,0.048107779,0
0.91549059,0.049344044,0
0.916193759,0.050619914,0
0.916897468,0.05193473,0
0.917601718,0.053287836,0
0.918306509,0.05467858,0
0.919011841,0.05610631,0
0.919717715,0.057570378,0
0.920424131,0.05907014,0
0.921131089,0.060604953,0
0.921838591,0.06217418,0
0.922546636,0.063777185,0
0.923255225,0.065413334,0
0.923964358,0.067081999,0
0.924674035,0.068782555,0
0.925384258,0.070514378,0
0.926095026,0.072276849,0
0.926806341,0.074069353,0
0.927518201,0.075891279,0
0.928230609,0.077742017,0
0.928943563,0.079620963,0
0.929657065,0.081527517,0
0.930371116,0.08346108,0
0.931085714,0.085421061,0
0.931800862,0.087406868,0
0.932516558,0.089417918,0
0.933232805,0.091453629,0
0.933949602,0.093513423,0
0.934666949,0.095596728,0
0.935384847,0.097702973,0
0.936103296,0.099831596,0
0.936822298,0.101982034,0
0.937541851,0.104153732,0
0.938261958,0.106346138,0
0.938982617,0.108558705,0
0.93970383,0.11079089,0
0.940425597,0.113042154,0
0.941147918,0.115311963,0
0.941870794,0.117599788,0
0.942594226,0.119905105,0
0.943318213,0.122227394,0
0.944042756,0.124566139,0
0.944767855,0.126920829,0
0.945493512,0.12929096,0
0.946219725,0.13167603,0
0.946946497,0.134075542,0
0.947673827,0.136489007,0
0.948401715,0.138915937,0
0.949130163,0.141355852,0
0.94985917,0.143808275,0
0.950588737,0.146272735,0
0.951318864,0.148748766,0
0.952049552,0.151235906,0
0.952780802,0.1537337,0
0.953512613,0.156241697,0
0.954244986,0.158759451,0
0.954977922,0.161286522,0
0.95571142,0.163822473,0
0.956445482,0.166366876,0
0.957180108,0.168919306,0
0.957915298,0.171479341,0
0.958651053,0.17404657,0
0.959387373,0.176620582,0
0.960124258,0.179200973,0
0.960861709,0.181787346,0
0.961599727,0.184379308,0
0.962338312,0.18697647,0
0.963077464,0.189578451,0
0.963817183,0.192184874,0
0.964557471,0.194795367,0
0.965298328,0.197409564,0
0.966039753,0.200027104,0
0.966781748,0.202647632,0
0.967524313,0.205270799,0
0.968267448,0.20789626,0
0.969011154,0.210523676,0
0.969755432,0.213152712,0
0.97050028,0.215783042,0
0.971245701,0.218414343,0
0.971991695,0.221046296,0
0.972738261,0.223678591,0
0.973485401,0.22631092,0
0.974233115,0.228942983,0
0.974981403,0.231574484,0
0.975730266,0.234205133,0
0.976479704,0.236834644,0
0.977229718,0.239462739,0
0.977980308,0.242089143,0
0.978731474,0.244713587,0
0.979483217,0.247335808,0
0.980235538,0.249955548,0
0.980988436,0.252572554,0
0.981741913,0.255186578,0
0.982495968,0.257797378,0
0.983250603,0.260404718,0
0.984005817,0.263008364,0
0.984761612,0.265608092,0
0.985517986,0.268203679,0
0.986274942,0.270794909,0
0.987032479,0.273381571,0
0.987790598,0.27596346,0
0.9885493,0.278540374,0
0.989308584,0.281112118,0
0.990068451,0.2836785,0
0.990828902,0.286239336,0
0.991589937,0.288794444,0
0.992351556,0.291343649,0
0.993113761,0.293886779,0
0.993876551,0.296423669,0
0.994639927,0.298954158,0
0.995403889,0.301478089,0
0.996168438,0.30399531,0
0.996933574,0.306505675,0
0.997699298,0.309009041,0
0.99846561,0.311505272,0
0.99923251,0.313994233,0
1,0.316475798,0
